guess,clue,literal_score,pragmatic_score,wordpair
tickle-perfection,good,0.005660497684602896,0.005263157874670944,flavorful-ingredients
tickle-microwave,good,0.005283850104832355,0.005263157907534102,flavorful-ingredients
tickle-flavorful,good,0.0055355597351253736,0.005263158133580404,flavorful-ingredients
tickle-ingredients,good,0.005263901984076751,0.005263157956692215,flavorful-ingredients
sphinx-perfection,good,0.005510255070602071,0.005263157873395831,flavorful-ingredients
sphinx-microwave,good,0.005168288190832852,0.005263157904706158,flavorful-ingredients
sphinx-flavorful,good,0.005397001752418392,0.005263158122325436,flavorful-ingredients
sphinx-ingredients,good,0.005150130567070816,0.005263157952031293,flavorful-ingredients
perfection-microwave,good,0.005859133536509182,0.00526315791090715,flavorful-ingredients
perfection-flavorful,good,0.006231773847973806,0.005263158145511459,flavorful-ingredients
perfection-ingredients,good,0.005829844028198205,0.005263157961756593,flavorful-ingredients
microwave-flavorful,good,0.005718422853030732,0.005263158186607995,flavorful-ingredients
microwave-ingredients,good,0.005413453927543598,0.0052631579894521505,flavorful-ingredients
flavorful-ingredients,good,0.005691481855459356,0.00526315826186486,flavorful-ingredients
countryside-incentive,palatable,0.004999178927320649,0.005263157865611053,flavorful-ingredients
countryside-homeland,palatable,0.004930030616484914,0.0052631578475345,flavorful-ingredients
countryside-explode,palatable,0.0048992937663161614,0.005263157859476013,flavorful-ingredients
countryside-rental,palatable,0.004916827281069787,0.00526315784472346,flavorful-ingredients
countryside-rag,palatable,0.0049441090483288725,0.005263157854899797,flavorful-ingredients
countryside-went,palatable,0.004924981812513088,0.0052631578537863915,flavorful-ingredients
countryside-principle,palatable,0.004951015180720541,0.005263157851369735,flavorful-ingredients
countryside-circumstance,palatable,0.004922482647211089,0.005263157860300879,flavorful-ingredients
countryside-wildlife,palatable,0.004929793865361315,0.005263157852862041,flavorful-ingredients
countryside-thing,palatable,0.00489720930109031,0.005263157866253004,flavorful-ingredients
countryside-gymnastics,palatable,0.004905083561234739,0.005263157866624217,flavorful-ingredients
countryside-mission,palatable,0.0049193714249548826,0.005263157836167867,flavorful-ingredients
countryside-resemble,palatable,0.004919337522660213,0.005263157867089199,flavorful-ingredients
countryside-tickle,palatable,0.004955790258942812,0.005263157868712126,flavorful-ingredients
countryside-sphinx,palatable,0.004912532127323836,0.0052631578671425636,flavorful-ingredients
countryside-perfection,palatable,0.005034562091146789,0.005263157870164989,flavorful-ingredients
countryside-microwave,palatable,0.006030911646146148,0.005263157902518846,flavorful-ingredients
countryside-flavorful,palatable,0.00634175200400085,0.005263158133674316,flavorful-ingredients
countryside-ingredients,palatable,0.006116637920678581,0.005263157952849547,flavorful-ingredients
incentive-homeland,palatable,0.004937515650542141,0.005263157851317638,flavorful-ingredients
incentive-explode,palatable,0.004906559914840952,0.005263157861664043,flavorful-ingredients
incentive-rental,palatable,0.004924218157457672,0.0052631578433242,flavorful-ingredients
incentive-rag,palatable,0.004951694700840032,0.0052631578571573035,flavorful-ingredients
incentive-went,palatable,0.004932430818128072,0.00526315785587607,flavorful-ingredients
incentive-principle,palatable,0.004958650274192065,0.005263157851819147,flavorful-ingredients
incentive-circumstance,palatable,0.004929913829517439,0.005263157861635119,flavorful-ingredients
incentive-wildlife,palatable,0.004937277209300915,0.005263157858468757,flavorful-ingredients
incentive-thing,palatable,0.0049044606449538805,0.005263157867855687,flavorful-ingredients
incentive-gymnastics,palatable,0.004912390857365924,0.005263157868671024,flavorful-ingredients
incentive-mission,palatable,0.004926780428964952,0.00526315783662418,flavorful-ingredients
incentive-resemble,palatable,0.00492674628505958,0.005263157869078929,flavorful-ingredients
incentive-tickle,palatable,0.004963459569015276,0.005263157870840437,flavorful-ingredients
incentive-sphinx,palatable,0.004919892416619875,0.005263157869334769,flavorful-ingredients
incentive-perfection,palatable,0.005042799588289011,0.005263157871995063,flavorful-ingredients
incentive-microwave,palatable,0.006046904166105555,0.005263157905654769,flavorful-ingredients
incentive-flavorful,palatable,0.006360362481659147,0.005263158137488704,flavorful-ingredients
incentive-ingredients,palatable,0.006133343582591342,0.005263157955721887,flavorful-ingredients
homeland-explode,palatable,0.0048431286098113546,0.005263157846268824,flavorful-ingredients
homeland-rental,palatable,0.004859703035025404,0.005263157831077293,flavorful-ingredients
homeland-rag,palatable,0.004885487351967993,0.0052631578415600075,flavorful-ingredients
homeland-went,palatable,0.0048674106309349345,0.0052631578403111905,flavorful-ingredients
homeland-principle,palatable,0.004892013431726494,0.005263157837420897,flavorful-ingredients
homeland-circumstance,palatable,0.004865048499750784,0.005263157847006875,flavorful-ingredients
homeland-wildlife,palatable,0.004871958682142254,0.0052631578418634245,flavorful-ingredients
homeland-thing,palatable,0.0048411579935009235,0.005263157852664781,flavorful-ingredients
homeland-gymnastics,palatable,0.004848601986833781,0.005263157853230954,flavorful-ingredients
homeland-mission,palatable,0.004862107798717213,0.005263157822867089,flavorful-ingredients
homeland-resemble,palatable,0.0048620757541070845,0.005263157853660918,flavorful-ingredients
homeland-tickle,palatable,0.004896525499297082,0.005263157854813505,flavorful-ingredients
homeland-sphinx,palatable,0.004855643066740994,0.005263157853901904,flavorful-ingredients
homeland-perfection,palatable,0.004970931336676587,0.005263157855892052,flavorful-ingredients
homeland-microwave,palatable,0.005907924066572898,0.0052631578876271255,flavorful-ingredients
homeland-flavorful,palatable,0.00619880804085617,0.005263158108323321,flavorful-ingredients
homeland-ingredients,palatable,0.0059882105842014935,0.005263157935980125,flavorful-ingredients
explode-rental,palatable,0.004831010261018123,0.005263157842408299,flavorful-ingredients
explode-rag,palatable,0.004856047792055053,0.005263157851332229,flavorful-ingredients
explode-went,palatable,0.0048384949447116375,0.005263157850354893,flavorful-ingredients
explode-principle,palatable,0.0048623843728607076,0.005263157847527798,flavorful-ingredients
explode-circumstance,palatable,0.004836201158139902,0.005263157856305522,flavorful-ingredients
explode-wildlife,palatable,0.004842911332572976,0.005263157852268603,flavorful-ingredients
explode-thing,palatable,0.004813000436393049,0.005263157861876382,flavorful-ingredients
explode-gymnastics,palatable,0.004820229784684735,0.0052631578622802065,flavorful-ingredients
explode-mission,palatable,0.004833345505735002,0.005263157833289273,flavorful-ingredients
explode-resemble,palatable,0.004833314387673691,0.005263157862739457,flavorful-ingredients
explode-tickle,palatable,0.00486676530834789,0.005263157864021063,flavorful-ingredients
explode-sphinx,palatable,0.004827067601107498,0.005263157862901088,flavorful-ingredients
explode-perfection,palatable,0.0049389953202346945,0.005263157865709224,flavorful-ingredients
explode-microwave,palatable,0.005846563158966188,0.005263157896283225,flavorful-ingredients
explode-flavorful,palatable,0.0061276085158288775,0.005263158113361768,flavorful-ingredients
explode-ingredients,palatable,0.005924165468717576,0.005263157943932781,flavorful-ingredients
rental-rag,palatable,0.004872842038421693,0.0052631578364833054,flavorful-ingredients
rental-went,palatable,0.0048549906431198525,0.005263157835797639,flavorful-ingredients
rental-principle,palatable,0.004879286609701823,0.005263157833387759,flavorful-ingredients
rental-circumstance,palatable,0.004852657907288201,0.0052631578429475695,flavorful-ingredients
rental-wildlife,palatable,0.00485948206484414,0.005263157838409389,flavorful-ingredients
rental-thing,palatable,0.004829064072086053,0.005263157848525609,flavorful-ingredients
rental-gymnastics,palatable,0.004836415749916878,0.005263157849180367,flavorful-ingredients
rental-mission,palatable,0.004849753785871396,0.005263157818974713,flavorful-ingredients
rental-resemble,palatable,0.004849722139770796,0.005263157849846654,flavorful-ingredients
rental-tickle,palatable,0.0048837422732342945,0.005263157851031844,flavorful-ingredients
rental-sphinx,palatable,0.004843369407942225,0.005263157850099259,flavorful-ingredients
rental-perfection,palatable,0.004957212139040343,0.005263157852084281,flavorful-ingredients
rental-microwave,palatable,0.005881534375887476,0.00526315788363625,flavorful-ingredients
rental-flavorful,palatable,0.006168177322434921,0.005263158104391809,flavorful-ingredients
rental-ingredients,palatable,0.005960664036682031,0.005263157931857676,flavorful-ingredients
rag-went,palatable,0.004880652063589158,0.005263157845818006,flavorful-ingredients
rag-principle,palatable,0.004905582692474327,0.005263157842951813,flavorful-ingredients
rag-circumstance,palatable,0.004878258527245624,0.005263157852195998,flavorful-ingredients
rag-wildlife,palatable,0.004885260616844471,0.005263157847764146,flavorful-ingredients
rag-thing,palatable,0.004854051080394633,0.0052631578579092324,flavorful-ingredients
rag-gymnastics,palatable,0.004861593693731192,0.005263157858302485,flavorful-ingredients
rag-mission,palatable,0.0048752787459448105,0.0052631578283118124,flavorful-ingredients
rag-resemble,palatable,0.004875246275584478,0.005263157858831532,flavorful-ingredients
rag-tickle,palatable,0.0049101550262919385,0.005263157860008305,flavorful-ingredients
rag-sphinx,palatable,0.004868728168158313,0.005263157858949777,flavorful-ingredients
rag-perfection,palatable,0.004985561058331737,0.005263157861213888,flavorful-ingredients
rag-microwave,palatable,0.005936114986314304,0.005263157893584412,flavorful-ingredients
rag-flavorful,palatable,0.006231545560229958,0.005263158120884567,flavorful-ingredients
rag-ingredients,palatable,0.0060176413877856706,0.005263157943115598,flavorful-ingredients
went-principle,palatable,0.004887146956407509,0.0052631578418125755,flavorful-ingredients
went-circumstance,palatable,0.004860310671928515,0.00526315785103116,flavorful-ingredients
went-wildlife,palatable,0.004867187940004298,0.005263157846832387,flavorful-ingredients
went-thing,palatable,0.0048365336744066,0.005263157856391472,flavorful-ingredients
went-gymnastics,palatable,0.004843942347386497,0.005263157857127407,flavorful-ingredients
went-mission,palatable,0.004857383966701504,0.005263157827434961,flavorful-ingredients
went-resemble,palatable,0.004857352074565739,0.005263157857554764,flavorful-ingredients
went-tickle,palatable,0.0048916374424286336,0.005263157858897066,flavorful-ingredients
went-sphinx,palatable,0.004850949979012748,0.005263157857849787,flavorful-ingredients
went-perfection,palatable,0.004965685140142713,0.005263157860202266,flavorful-ingredients
went-microwave,palatable,0.005897827357963537,0.005263157891751241,flavorful-ingredients
went-flavorful,palatable,0.006187086988273868,0.005263158110126138,flavorful-ingredients
went-ingredients,palatable,0.005977670826008007,0.005263157939396909,flavorful-ingredients
principle-circumstance,palatable,0.0048847379912004074,0.005263157847537815,flavorful-ingredients
principle-wildlife,palatable,0.004891785233642677,0.005263157843915835,flavorful-ingredients
principle-thing,palatable,0.004860374841778691,0.005263157853235899,flavorful-ingredients
principle-gymnastics,palatable,0.004867965902849352,0.005263157854123235,flavorful-ingredients
principle-mission,palatable,0.004881739010509575,0.005263157822557414,flavorful-ingredients
principle-resemble,palatable,0.004881706330987106,0.00526315785465229,flavorful-ingredients
principle-tickle,palatable,0.004916840591663809,0.005263157855728656,flavorful-ingredients
principle-sphinx,palatable,0.00487514625883629,0.005263157855043148,flavorful-ingredients
principle-perfection,palatable,0.004992738089999488,0.005263157855818799,flavorful-ingredients
principle-microwave,palatable,0.00594996362371397,0.0052631578899433335,flavorful-ingredients
principle-flavorful,palatable,0.006247633761186121,0.005263158113294964,flavorful-ingredients
principle-ingredients,palatable,0.006032100644047158,0.005263157938491498,flavorful-ingredients
circumstance-wildlife,palatable,0.004864826336405227,0.005263157853063335,flavorful-ingredients
circumstance-thing,palatable,0.004834244511713879,0.0052631578623931466,flavorful-ingredients
circumstance-gymnastics,palatable,0.004841635710210986,0.005263157863106406,flavorful-ingredients
circumstance-mission,palatable,0.004855045571046836,0.0052631578336644795,flavorful-ingredients
circumstance-resemble,palatable,0.00485501375434539,0.005263157863481332,flavorful-ingredients
circumstance-tickle,palatable,0.004889217800411084,0.005263157864791731,flavorful-ingredients
circumstance-sphinx,palatable,0.004848626793662889,0.005263157863720196,flavorful-ingredients
